,country_name,year,population,gdp,rural_population_percent,electricity_access_percent,project_cost,gdp_per_capita
156,Benin,1991,0.1624176374182246,0.03323734668750553,0.6624039473535304,0.08674808368492147,0.1201310861423221,0.038036812154152534
157,Benin,1992,0.1678262923976834,0.028277465900300974,0.6558401140748957,0.10047104602323892,0.047940074906367036,0.028600516481910046
158,Benin,1993,0.17465830470407384,0.0381460736153038,0.6523431753109333,0.11416341142979297,0.01900749063670412,0.041558902516393055
159,Benin,1994,0.18104312842678533,0.026620790068512413,0.6488236026391137,0.12779458297281981,0.05337078651685393,0.02295436518957815
160,Benin,1995,0.1859439992343261,0.036358360596876665,0.6453040299672941,0.14133398279595086,0.07743445692883895,0.03555713148699214
161,Benin,1996,0.1913372871227346,0.039620781420943225,0.6417618233876171,0.14491449145105637,0.03745318352059925,0.03853987008764468
162,Benin,1998,0.20312489017244448,0.04122185877684824,0.6346547763204057,0.18109553493984537,0.02294007490636704,0.03742107546130436
163,Benin,1999,0.20933155850185325,0.04522038402712163,0.6310786188789426,0.1939618499526659,0.06123595505617977,0.04080748125093024
164,Benin,2000,0.21574158363047588,0.043165689410182694,0.6274798275296222,0.2065986307510795,0.03044007490636704,0.03663660511873651
165,Benin,2001,0.22236221271585638,0.04505727117741802,0.6238923531342305,0.21892189219096492,0.009363295880149813,0.03728115740598141
166,Benin,2002,0.22919484843364846,0.05143522716252164,0.6202822448309814,0.23138046684478947,0.05583333333333333,0.04293596626318505
167,Benin,2004,0.2434924928097677,0.0764261442383171,0.6127451535144801,0.25591094647350754,0.17000936329588015,0.06619839173476835
168,Benin,2005,0.25108386695920665,0.081235339806888,0.608818170501228,0.2682334983087415,0.0749063670411985,0.06869911362619557
169,Benin,2006,0.25868766258082315,0.08700542623435714,0.6047893349026177,0.2789278927908908,0.08239700374531835,0.07201651638024317
170,Benin,2007,0.26621574488771094,0.10109772832512436,0.6006586467186492,0.2932964484818768,0.14325842696629212,0.08331306066695321
171,Benin,2008,0.2740213699506073,0.12091616038071011,0.596414788995394,0.30614300138665057,0.09290262172284644,0.09932059770315585
172,Benin,2009,0.28202963488960564,0.12030983279564138,0.5920803956407095,0.31919984143341906,0.21852996254681648,0.09548442937383375
173,Benin,2010,0.29025475348466323,0.11814684121759032,0.5876328327467379,0.341934193420813,0.09677902621722846,0.09038218616383653
174,Benin,2011,0.29870529764255266,0.1325234226036957,0.5830834172674084,0.3689368936907796,0.16701310861423221,0.09990820923763813
175,Benin,2012,0.3073715889012635,0.13829002278796915,0.5784321492027207,0.38393839384076106,0.05243445692883895,0.10152567266761303
176,Benin,2013,0.31625431301333745,0.15540890985866773,0.5736903455066035,0.37292935073676825,0.11943820224719101,0.1123244831460658
177,Benin,2014,0.32542430509928555,0.16478060920185808,0.5688466892251282,0.3409340934108142,0.12696629213483146,0.1162093884974518
178,Benin,2015,0.334887362885143,0.140651387023408,0.5639124973122235,0.40027480531390286,0.056179775280898875,0.09370004442595234
179,Benin,2016,0.3446070947303393,0.1454559110590639,0.5588764528139606,0.41396754269063796,0.13857677902621723,0.09423589656589237
180,Bhutan,1992,0.01646025852839655,0.0036670343687096947,0.8580174960107738,0.018243223755798576,0.009363295880149813,0.050163373183960226
181,Bhutan,1993,0.01593793328553534,0.003402026044644415,0.8486357412038977,0.03668983422300226,0.010112359550561797,0.048045920021513776
182,Bhutan,1998,0.016800469715554676,0.0058164458804928106,0.7967361904869686,0.26076716024428775,0.019850187265917602,0.081563152758935
183,Bhutan,1999,0.017256105523725813,0.006533378896245697,0.785351334834716,0.3050625138518155,0.02540262172284644,0.0896608967634896
184,Bhutan,2003,0.019274836324505395,0.009991742602233997,0.7366318481717461,0.4109410941107277,0.03651685393258427,0.12476087496805724
185,Bhutan,2004,0.019776869526243336,0.011365884518022448,0.7236513020155496,0.5241567842707987,0.005561797752808988,0.1390626354841425
186,Bhutan,2005,0.020239581053823046,0.013345374895494352,0.7108631440761405,0.5980409205342948,0.0065543071161048684,0.16066441166769602
187,Bhutan,2006,0.020637411039777433,0.014688960257691461,0.7024093794914161,0.6117790718899907,0.02892322097378277,0.17401853737401793
188,Bhutan,2007,0.020997181759661906,0.01977215082313577,0.693842445367405,0.7179717971803483,0.029812734082397003,0.23296058600153988
189,Bhutan,2008,0.021341850338341732,0.02083254829386059,0.685162341704107,0.7001050507889521,0.0029026217228464418,0.24175742513753176
190,Bhutan,2009,0.021676139117184308,0.020942026252468063,0.6764030193633082,0.7445909294304279,0.01893258426966292,0.23913665685504185
191,Bhutan,2010,0.022003757394029374,0.026406064854247728,0.6675418444371513,0.732802388988474,0.038192883895131084,0.2991878204084131
192,Bhutan,2011,0.022326123429815648,0.030405267439519778,0.6585788169256365,0.8340733731579997,0.0046816479400749065,0.34072985871485
193,Bhutan,2012,0.022642052742880028,0.03046463289944297,0.6497176419994795,0.914991499150105,0.04241573033707865,0.33649556671415753
194,Bhutan,2013,0.0229496750990176,0.030032599864986177,0.6409922705204667,0.924036593112606,0.006713483146067415,0.3269962194093566
195,Bhutan,2014,0.023245094176968135,0.03252766609175327,0.6324027024885982,0.969123346660907,0.016516853932584268,0.3502939442380706
196,Bhutan,2015,0.023523369441373666,0.03447800099996895,0.6239602548578026,0.9842336528575091,0.01945692883895131,0.36733981037172236
197,Bhutan,2016,0.02378623085887373,0.03709115269256265,0.6156649276280797,1.0,0.026029962546816478,0.3914152263538672
198,Bolivia,1990,0.21712032028633535,0.08232366561265857,0.4323302739834547,0.5637780559681929,0.20646067415730335,0.08326349973837799
199,Bolivia,1991,0.22156172130558494,0.0904280671664776,0.4209906861469167,0.5784930055514973,0.16207865168539326,0.09079779078210154
200,Bolivia,1992,0.22606141129088755,0.09554974034716522,0.4100245577900252,0.5932028047784571,0.2452247191011236,0.09457109129527988
201,Bolivia,1993,0.2306152445564223,0.0970964220178758,0.403019363308172,0.6078820452244419,0.19681647940074906,0.09413357366047759
202,Bolivia,1994,0.2352015108001272,0.10129722846580422,0.39602548578024743,0.6409640964104435,0.2524344569288389,0.09663655923691042
203,Bolivia,1995,0.2398085522287916,0.11380203623166572,0.3890655591141089,0.6370263857448548,0.16863295880149812,0.10805197877353054
204,Bolivia,1996,0.24446270797413472,0.12541700588766141,0.3835089347351267,0.7099709971003583,0.049999999999999996,0.11806363463528163
205,Bolivia,1997,0.24916422740071717,0.13442463039709227,0.3779749442640019,0.6732716371644467,0.02237827715355805,0.12494902557599177
206,Bolivia,1998,0.2539131884349642,0.14416766695321048,0.37247490465466315,0.7119711971203558,0.2702059925093633,0.1323064851654604
207,Bolivia,1999,0.2587225268634597,0.1405478013821475,0.36698618199925315,0.709269806981348,0.20318352059925093,0.12590549784795313
208,Bolivia,2000,0.26356026168129976,0.14247020917570355,0.3615200932517003,0.6996004100416755,0.00449438202247191,0.125200317286388
209,Bolivia,2001,0.26839623536193014,0.13810233285318912,0.3560992723198624,0.6925546454652337,0.1860393258426966,0.11841700360713317
210,Bolivia,2002,0.2732505685083388,0.13408067931703788,0.3506897683419531,0.6399325432551303,0.2669756554307116,0.11219495380457345
211,Bolivia,2003,0.27814232192413063,0.13709419602251313,0.3453368491336871,0.7229722972303422,0.10561797752808988,0.112761792493864
212,Bolivia,2004,0.2830707319303387,0.1488683043556341,0.3400405146950647,0.7604852343149828,0.05149812734082397,0.12135386201571241
213,Bolivia,2005,0.28803896233982634,0.1620827155570457,0.3348120819800142,0.6828503750382127,0.04670411985018726,0.1309346075870818
214,Bolivia,2006,0.29307612646504994,0.19450073969485912,0.32962891708067854,0.762089018902422,0.028089887640449437,0.15722276350945294
215,Bolivia,2007,0.29816626497412757,0.22292395320606045,0.32451365390491493,0.8015458245829018,0.15170411985018725,0.17909810639870766
216,Bolivia,2008,0.3032759318453615,0.2834761769174419,0.3194662924527235,0.8467345834586885,0.04536516853932584,0.22782372009200233
217,Bolivia,2009,0.30841310674469263,0.294817213707826,0.3144755157701753,0.8676427342737232,0.03424157303370786,0.233343037547827
218,Bolivia,2010,0.31357880271564864,0.3341667407199878,0.30955264081119926,0.8429324438795051,0.001591760299625468,0.2619272670502148
219,Bolivia,2011,0.31876990270122135,0.4076545556336876,0.3046976675757953,0.8833477647767384,0.25758426966292136,0.31746146102935124
220,Bolivia,2012,0.3239771334568114,0.4608352164036982,0.29989927911003467,0.9038641364138563,0.08551498127340823,0.3548687297471719
221,Bolivia,2014,0.33442620988606736,0.5615532111209847,0.2905288412570872,0.900377327732996,0.16894194756554307,0.42174954079918386
222,Bolivia,2015,0.3396573172983401,0.5616215345313745,0.28594547491597166,0.9152197419743869,0.45795880149812734,0.41506372946250086
223,Bolivia,2016,0.34489564069758677,0.5776522071724058,0.28143001029842807,0.9303843500806716,0.00028089887640449435,0.4206298066740888
224,Botswana,1990,0.042050002986919875,0.06397445581131328,0.5867387933863722,0.060344839112476435,0.01395131086142322,0.38118487902378484
225,Botswana,2008,0.061286686533645114,0.1858663648865763,0.430123467967362,0.430943094310703,0.04681647940074906,0.7730095232242338
254,Bulgaria,1991,0.2687433975862165,0.18584043350336016,0.3062594072179532,1.0,0.2654494382022472,0.16451129033329998
255,Bulgaria,1993,0.26375442316233944,0.18390096127065908,0.29932211445967205,1.0,0.5391385767790262,0.16600979751266653
256,Bulgaria,1994,0.2628591420484492,0.164609982052131,0.2967531659178615,1.0,0.25131086142322095,0.14751467731290133
257,Bulgaria,1995,0.2616894975766986,0.22195691888946242,0.29420685128390844,1.0,0.2897940074906367,0.20532263451332503
258,Bulgaria,1996,0.2603416509557902,0.17163258769459733,0.2916605366499553,1.0,0.10243445692883894,0.15612141715375916
